"cell_id","speed_x","speed_y"
"0","-0.07580953846153869","0.17522830769230757"
"1","-0.2963813333333331","0.09814277777777776"
"2","-0.3074481188118814","0.05714999999999999"
"3","-0.1998678181818182","0.04793727272727273"
"4","-0.2751579591836735","0.1080391836734694"
"5","-0.2293381818181821","0.05803772727272726"
"6","-0.4195981818181819","0.07372272727272727"
"7","0.0","0.0"
"8","-0.13077137254901916","0.05093294117647058"
"9","-0.0769438636363637","0.0641440909090909"
"10","-0.4439666666666666","0.4494977777777777"
"11","-0.1769616666666664","0.22564399999999998"
"12","-0.4457023333333335","0.3063188333333333"
"13","-0.28874178571428566","0.18447607142857145"
"14","-0.3936582456140353","0.1561380701754386"
"15","-0.11145731092436977","0.14828726890756294"
"16","-0.12940388888888882","0.1052024444444444"
"17","-0.34128190476190473","0.11834460317460317"
"18","-0.33085000000000003","0.11571636363636362"
"19","-0.5169356249999999","0.09217562499999998"
"20","-0.15111080536912735","0.0769537583892617"
"21","-0.16888375690607726","0.12356513812154701"
"22","-0.09037813829787233","0.10818569148936169"
"23","-0.03784890909090874","0.06759272727272717"
"24","-0.36968959016393443","0.3376739344262296"
"25","-0.25147530303030285","0.1574515151515151"
"26","-0.23587327272727296","0.2222934545454546"
"27","-0.18495352435530077","0.13452785100286532"
"28","-0.0985589130434783","0.10555847826086959"
"29","-0.1467009574468085","0.049709042553191425"
"30","-0.4436501086956522","0.08254750000000001"
"31","-0.3008142207792208","0.09907649350649346"
"32","-0.17305755506607923","0.10449185022026432"
"33","-0.1629738605898124","0.1305228686327077"
"34","-0.1294015463917527","0.0867497250859107"
"35","-0.07072404255319135","0.09719276595744672"
"36","-0.12466316326530577","-0.10677520408163257"
"37","-0.3395065151515154","-0.15758060606060606"
"38","-0.23309226027397265","-0.12069068493150693"
"39","-0.13214358288770053","-0.030414491978609643"
"40","-0.0668929787234043","-0.06365822695035457"
"41","-0.1361004861111112","-0.03708944444444448"
"42","-0.21237584507042243","-0.030726830985915585"
"43","-0.2362612","-0.07907039999999999"
"44","-0.1756685393258429","-0.08277700374531835"
"45","-0.15688133501259455","-0.11088486146095722"
"46","-0.11134985714285746","-0.07309071428571427"
"47","-0.06975081967213143","0.039787377049180304"
"48","-0.1492869999999998","-0.2694770000000005"
"49","-0.1570171200000001","-0.10057415999999995"
"50","-0.32747774999999996","-0.17999825000000005"
"51","-0.19047119469026566","-0.11379132743362821"
"52","-0.14747554054054057","-0.09010151351351355"
"53","-0.2191633333333333","-0.08513836477987426"
"54","-0.31768666666666673","-0.03379470588235302"
"55","-0.33185882352941176","-0.13413999999999984"
"56","-0.17249869109947613","-0.176633560209424"
"57","-0.11331577777777756","-0.12891829629629642"
"58","-0.07515155555555535","-0.12719125925925925"
"59","-0.04223200000000027","-0.12221324999999972"
"60","-0.07723252873563213","-0.0915936781609195"
"61","-0.11055932692307696","-0.060425144230769195"
"62","-0.16119978102189778","-0.047006131386861445"
"63","-0.1409472857142857","-0.06564064285714295"
"64","-0.12793772151898722","-0.080374746835443"
"65","-0.034015434782608656","-0.052394782608695754"
"66","0.0","0.0"
"67","-0.522148","-0.00962600000000009"
"68","-0.16269323529411758","-0.10399803921568632"
"69","-0.18985622950819633","-0.10315147540983595"
"70","-0.08219180327868876","-0.09602868852459033"
"71","0.0","0.0"
"72","0.0","0.0"
"73","-0.03741218749999997","-0.023701562499999884"
"74","0.0","0.0"
"75","0.0","0.0"
"76","0.0","0.0"
"77","0.0","0.0"
"78","0.0","0.0"
"79","0.0","0.0"
"80","0.0","0.0"
"81","0.0","0.0"
"82","0.0","0.0"
"83","0.0","0.0"
