"cell_id","speed_x","speed_y"
"0","0.0","0.0"
"1","0.3471811111111111","0.042996111111111096"
"2","0.3944182051282051","0.10073205128205129"
"3","0.4253042857142859","0.16710380952380952"
"4","0.0","0.0"
"5","0.0","0.0"
"6","0.4557639999999992","0.003769999999999918"
"7","0.43089999999999834","0.006042000000000236"
"8","0.3404142857142866","0.019178571428571396"
"9","0.19330399999999984","0.09888650000000002"
"10","0.09229086956521702","0.006755652173913023"
"11","0.028124722222222214","0.01484222222222222"
"12","0.19104864864864862","0.028830810810810792"
"13","0.12472531249999999","0.05600156249999998"
"14","0.6486592307692308","0.08529076923076932"
"15","0.36861000000000005","0.09289297297297297"
"16","0.3680761538461539","0.19757923076923076"
"17","0.6625491666666665","0.030508333333333432"
"18","0.6238069230769232","0.02463230769230762"
"19","0.5576738461538463","0.01571692307692315"
"20","0.46767399999999953","0.02747799999999998"
"21","0.058878235294117454","0.18258529411764712"
"22","0.0","0.0"
"23","0.0","0.0"
"24","0.05710129629629628","0.07354203703703711"
"25","0.14234072538860104","0.11261616580310888"
"26","0.4700022807017544","0.1201970175438596"
"27","0.2342691666666667","0.09378857142857143"
"28","0.43310999999999955","0.10630249999999997"
"29","0.8291250000000006","0.10206699999999991"
"30","0.8080277777777778","0.1123566666666665"
"31","0.4589169565217388","0.08784608695652205"
"32","0.429479545454546","0.08331590909090911"
"33","0.18198840909090885","0.12972886363636357"
"34","0.1692484375000003","0.1665496875000001"
"35","0.0","0.0"
"36","0.0675068085106383","-0.08790099290780137"
"37","0.07696789156626505","-0.1009443975903614"
"38","0.1178541379310342","-0.03550275862068969"
"39","0.06886347222222221","-0.11614541666666674"
"40","0.0","0.0"
"41","0.0","0.0"
"42","0.0","0.0"
"43","0.004131111111110247","-0.018967777777777743"
"44","0.0","0.0"
"45","0.1486600000000006","0.2822185714285718"
"46","0.08799875000000057","-0.03950500000000012"
"47","0.035497999999999766","-0.20253999999999994"
"48","0.03397243589743587","-0.03837166666666674"
"49","0.5044314285714288","-0.09891857142857116"
"50","0.11524538461538462","-0.05824721153846154"
"51","8.366666666622299E-4","-8.700000000014066E-4"
"52","0.0","0.0"
"53","0.5762225000000001","-0.0072150000000004155"
"54","0.0","0.0"
"55","0.0","0.0"
"56","0.25800275862069","-0.096016551724138"
"57","0.19607658536585373","-0.05222414634146311"
"58","0.059445000000000005","-0.042297105263157865"
"59","0.01616263157894674","-0.3940152631578946"
"60","0.036748000000000045","-0.19540400000000063"
"61","0.0","0.0"
"62","0.021513749999999998","-0.30594250000000045"
"63","0.5515706666666667","-0.07178466666666641"
"64","0.6263734615384613","-0.03342346153846165"
"65","0.20281881578947325","-0.006524342105263028"
"66","0.7681442857142865","-0.0059900000000000985"
"67","0.6860849999999997","-0.023312499999999996"
"68","0.3311409090909091","-0.022170606060605925"
"69","0.18088325000000047","-0.05237025000000006"
"70","0.05392842105263222","-0.008902368421052648"
"71","0.12196125000000047","-0.22150562500000004"
"72","0.0","0.0"
"73","0.356024","-0.031615999999999644"
"74","0.36681636363636355","-0.10915954545454554"
"75","0.4987966666666672","-0.08065000000000093"
"76","0.0","0.0"
"77","0.0","0.0"
"78","0.0","0.0"
"79","0.0","0.0"
"80","0.5734300000000019","-0.021549999999997738"
"81","0.5013247058823512","-0.01854294117647015"
"82","0.3361823809523812","-0.041169523809524024"
"83","0.003198709677418822","-0.008454516129032277"
