"cell_id","speed_x","speed_y"
"0","-0.004634999999993283","0.006005000000000038"
"1","-0.12376333333333307","0.03492888888888889"
"2","0.0","0.0"
"3","0.0","0.0"
"4","0.0","0.0"
"5","0.0","0.0"
"6","0.0","0.0"
"7","0.0","0.0"
"8","-0.5456346153846152","0.1631276923076923"
"9","-0.4337866666666667","0.1548538888888889"
"10","-0.4344108333333345","0.11677583333333329"
"11","-0.09082399999999977","0.07842953846153845"
"12","-0.10051780487804882","0.05495524390243903"
"13","-0.12574655737704937","0.09262027322404377"
"14","-0.14605040000000008","0.07421053333333333"
"15","-0.16737715328467165","0.0919414598540146"
"16","-0.568206086956522","0.04991739130434788"
"17","-0.5864218181818178","0.07138500000000009"
"18","-0.3919179591836735","0.08705265306122445"
"19","-0.48834325581395377","0.12863348837209307"
"20","-0.4647338775510206","0.07651938775510199"
"21","-0.22667016000000023","0.09250784"
"22","-0.14841215053763454","0.13150548387096775"
"23","-0.21446474576271182","0.08048033898305085"
"24","-0.11026652542372876","0.20691474576271188"
"25","-0.12007202416918425","0.15026716012084584"
"26","-0.16111370000000005","0.11074503333333335"
"27","-0.18105834532374113","0.07529118705035977"
"28","-0.33947150289017336","0.08969063583815028"
"29","-0.4463710638297873","0.06557712765957453"
"30","-0.517576818181818","0.046585757575757655"
"31","-0.6737707766990291","0.18163417475728158"
"32","-0.1837323222748814","0.08191549763033171"
"33","-0.10619667205169635","0.07139479806138939"
"34","-0.09639981905910745","0.07997884197828704"
"35","-0.08745927745664743","0.08640578034682085"
"36","-0.10922957831325289","-0.07635439759036136"
"37","-0.12765712643678168","-0.1350334099616857"
"38","-0.16392803921568622","-0.04508465686274504"
"39","-0.1744935333333333","-0.04397636666666665"
"40","-0.2594772727272727","-0.05271114832535885"
"41","-0.6214396913580247","-0.06285345679012337"
"42","-0.3754997714285714","-0.05662234285714287"
"43","-0.3880908426966292","-0.03960691011235959"
"44","-0.233315871559633","-0.030329541284403683"
"45","-0.14835841880341896","-0.04564497863247859"
"46","-0.16901998158379378","-0.08599241252302026"
"47","-0.14272419230769234","-0.009809038461538496"
"48","-0.053036117647058595","-0.06559270588235305"
"49","-0.09274340659340652","-0.09629443956043955"
"50","-0.15932637096774172","-0.11953290322580627"
"51","-0.17679043478260867","-0.08283782608695635"
"52","-0.4224720895522388","-0.10683029850746265"
"53","-0.5201612499999997","-0.10810854166666657"
"54","-0.3687546341463415","-0.10421658536585376"
"55","-0.3135980733944955","-0.09582449541284385"
"56","-0.16119859649122797","-0.07646146198830411"
"57","-0.07738394265232969","-0.07616286738351259"
"58","-0.046767315789473685","-0.04564857894736833"
"59","-0.020749696969696693","-0.07219242424242453"
"60","-0.08312115384615375","-0.06399628205128192"
"61","-0.13014399999999998","-0.09743373333333342"
"62","-0.1640457142857145","-0.0720477380952383"
"63","-0.48377199999999976","-0.05965400000000045"
"64","0.0","0.0"
"65","0.0","0.0"
"66","0.0","0.0"
"67","-0.4462314285714279","-0.16387714285714342"
"68","-0.3206188333333337","-0.2174936666666665"
"69","-0.19027243243243175","-0.23541054054054047"
"70","-0.015464210526314864","-0.08809684210526307"
"71","0.0","0.0"
"72","0.0","0.0"
"73","0.0","0.0"
"74","0.0","0.0"
"75","0.0","0.0"
"76","0.0","0.0"
"77","0.0","0.0"
"78","0.0","0.0"
"79","0.0","0.0"
"80","0.0","0.0"
"81","-0.15933640000000027","-0.10200360000000018"
"82","-0.030240869565217134","-0.03540565217391296"
"83","0.0","0.0"
