"cell_id","speed_x","speed_y"
"0","0.0","0.0"
"1","0.0","0.0"
"2","0.0","0.0"
"3","0.0","0.0"
"4","0.0","0.0"
"5","0.0","0.0"
"6","0.0","0.0"
"7","0.0","0.0"
"8","0.0","0.0"
"9","0.0","0.0"
"10","0.0","0.0"
"11","0.0","0.0"
"12","0.0","0.0"
"13","0.20841000000000065","0.059939999999999216"
"14","0.08923615384615201","0.225393076923077"
"15","0.23480230769230723","0.07101538461538458"
"16","0.1595606896551724","0.17473724137931035"
"17","0.0","0.0"
"18","0.0","0.0"
"19","0.0","0.0"
"20","0.38405500000000004","0.12468750000000006"
"21","0.19465545454545463","0.1521586363636363"
"22","0.05714398148148158","0.03263175925925922"
"23","0.07122438596491215","0.09164"
"24","0.023588095238096008","0.0788904761904764"
"25","0.08387483870967709","0.0641385483870968"
"26","0.07992000000000057","0.06157526315789478"
"27","0.20454214285714276","0.14796249999999997"
"28","0.18901722222222223","0.183906111111111"
"29","0.36686500000000066","0.032037500000000385"
"30","0.30699181818181775","0.013950454545454637"
"31","0.08571804347826072","0.06426967391304352"
"32","0.10052378378378343","0.11647972972972975"
"33","0.2537387500000019","0.19916999999999985"
"34","0.057168333333333266","0.14042845238095233"
"35","0.021628333333333433","0.36160416666666667"
"36","0.19718677419354805","-0.2400177419354838"
"37","0.21868346666666658","-0.08668453333333323"
"38","0.3901997500000004","-0.11694075000000011"
"39","0.3872609523809521","-0.09863428571428572"
"40","0.423921666666667","-0.08223666666666654"
"41","0.4302273684210527","-0.056306315789473683"
"42","0.0","0.0"
"43","0.10027523809523824","-0.03203571428571431"
"44","0.14265447761194033","-0.118043880597015"
"45","0.12729126213592196","-0.08204135922330097"
"46","0.2361080487804882","-0.08618999999999982"
"47","0.0","0.0"
"48","0.1719658333333335","-0.08228516666666662"
"49","0.05406692307692305","-0.06903743589743581"
"50","0.4334450000000025","-0.024200000000000443"
"51","0.3889579999999995","-0.014921999999999968"
"52","0.0","0.0"
"53","0.6192569230769229","-0.034227692307692445"
"54","0.5824913636363637","-0.10333454545454562"
"55","0.45539584905660396","-0.1278720754716981"
"56","0.47168575757575754","-0.04999696969696977"
"57","0.3116112903225805","-0.05272274193548379"
"58","0.13412352380952383","-0.0372769523809521"
"59","0.06747705882353013","-0.058882941176471054"
"60","0.0","0.0"
"61","0.0","0.0"
"62","0.0","0.0"
"63","0.38671764705882383","-0.10469117647058823"
"64","0.5096477419354838","-0.05762032258064527"
"65","0.5548458620689656","-0.05831344827586216"
"66","0.5174218181818181","-0.09104499999999986"
"67","0.0","0.0"
"68","0.0","0.0"
"69","0.0","0.0"
"70","0.02619071428571321","-0.0570607142857144"
"71","0.03128399999999942","-0.05148200000000003"
"72","0.0","0.0"
"73","0.0","0.0"
"74","0.07005793103448256","-0.0628034482758621"
"75","0.17325714285714305","-0.15272428571428623"
"76","0.0","0.0"
"77","0.0","0.0"
"78","0.0","0.0"
"79","0.0","0.0"
"80","0.0","0.0"
"81","0.0","0.0"
"82","3.200000000020964E-4","-0.0011799999999979605"
"83","0.0","0.0"
