"cell_id","speed_x","speed_y"
"0","-0.05328610062893084","0.04903993710691822"
"1","-0.1379709523809525","0.038194285714285715"
"2","-0.19587763157894725","0.12851184210526315"
"3","-0.2096372727272718","0.05534818181818184"
"4","-0.4389537500000005","0.015016249999999953"
"5","-0.43482842105263136","0.017065263157894764"
"6","-0.48064173913043484","0.031219999999999977"
"7","-0.4927112499999997","0.08458125"
"8","-0.3279847826086956","0.05450434782608698"
"9","-0.023173333333333396","0.039156666666666694"
"10","0.0","0.0"
"11","0.0","0.0"
"12","-0.1305469565217395","0.1383926086956522"
"13","-0.21472962686567126","0.13312522388059697"
"14","-0.20151488888888877","0.0908244444444445"
"15","-0.39999833333333373","0.21536833333333347"
"16","-0.3822242307692307","0.08459423076923073"
"17","-0.5113675","0.03684750000000003"
"18","-0.5243713333333332","0.032414666666666744"
"19","-0.43175631578947404","0.02894315789473685"
"20","-0.08388794871794913","0.14152282051282056"
"21","-0.1845225000000008","0.05340916666666671"
"22","-0.10084233870967735","0.044304274193548356"
"23","-0.11476150684931484","0.07955150684931504"
"24","-0.5786289610389612","0.23344772727272736"
"25","-0.2053161702127661","0.14830659574468094"
"26","-0.26250967741935477","0.39654903225806454"
"27","-0.375290263157895","0.18058763157894736"
"28","-0.49365645161290306","0.1065929032258064"
"29","-0.5198412903225806","0.11584548387096776"
"30","-0.5041806666666665","0.13133800000000007"
"31","-0.3511890909090912","0.13484298701298705"
"32","-0.15539422857142857","0.08317262857142854"
"33","-0.14638143564356423","0.09775420792079202"
"34","-0.11408014836795255","0.09208451038575668"
"35","-0.06245344827586236","0.10725499999999996"
"36","-0.15138445454545463","-0.04632781818181813"
"37","-0.16949505555555566","-0.16705505555555558"
"38","-0.09908567375886516","-0.11329234042553174"
"39","-0.3498925925925923","0.029732962962963155"
"40","-0.42014837837837843","-0.10841243243243252"
"41","-0.48419359999999984","-0.02316360000000003"
"42","-0.5970040000000012","0.09831699999999977"
"43","-0.17644258064516136","-0.1389766129032258"
"44","-0.3619378260869569","-0.043745217391304284"
"45","-0.17811341176470571","-0.031206823529411728"
"46","-0.11526774193548403","-0.10326717741935482"
"47","-0.17560157303370805","-0.034066741573033736"
"48","-0.1011660396039605","-0.19183326732673275"
"49","-0.13810835543766567","-0.09848830238726795"
"50","-0.2058329441624365","-0.10856208121827418"
"51","-0.23465617886178866","-0.07423495934959341"
"52","-0.46361791666666646","-0.04580354166666704"
"53","-0.5726788888888892","-0.12673166666666683"
"54","-0.5759327586206896","-0.17245034482758606"
"55","-0.522639722222222","-0.10979416666666689"
"56","-0.28342755555555577","-0.10359555555555539"
"57","-0.11206560439560391","-0.09197241758241764"
"58","-0.05476945454545459","-0.06691199999999997"
"59","-0.049765666666666895","-0.07141233333333309"
"60","-0.10156113207547193","-0.13036811320754726"
"61","-0.195356923076924","-0.11080256410256394"
"62","-0.20259728813559325","-0.07702677966101677"
"63","-0.5046562790697675","-0.12692418604651148"
"64","-0.5464661764705883","-0.12068294117647081"
"65","-0.49773645833333324","-0.0870035416666665"
"66","-0.4702591071428574","-0.07805392857142872"
"67","-0.5079612121212115","-0.12944575757575755"
"68","-0.4371578125000002","-0.17362437499999994"
"69","-0.21366000000000002","-0.24361512820512823"
"70","-0.06137000000000015","-0.10334428571428589"
"71","0.0","0.0"
"72","0.0","0.0"
"73","0.0","0.0"
"74","0.0","0.0"
"75","-0.25920272727272703","-0.04041181818181821"
"76","-0.230360000000001","-0.016010000000001412"
"77","0.0","0.0"
"78","0.0","0.0"
"79","-0.5973400000000009","-0.06678250000000041"
"80","-0.5340068749999993","-0.05779124999999974"
"81","-0.1270525974025976","-0.07422948051948046"
"82","0.0","0.0"
"83","0.0","0.0"
