"cell_id","acc_x","acc_y"
"0","0.0","0.0"
"1","0.0","0.0"
"2","-0.002409999999999357","0.005040624999999979"
"3","-0.0029516666666688073","0.0021177777777777987"
"4","-0.005696250000001513","0.005426249999999994"
"5","0.0","0.0"
"6","-0.008631875000001621","0.00737312499999998"
"7","-0.007583333333334015","0.022250000000000103"
"8","-0.0016599999999868942","0.0032599999999993745"
"9","-0.02064749999999904","0.02121500000000004"
"10","-0.013328571428569294","0.013250000000000015"
"11","-0.03711500000000001","0.08055499999999999"
"12","-0.022875999999999407","0.021229999999999926"
"13","0.0","0.0"
"14","0.0","0.0"
"15","0.0","0.0"
"16","0.0","0.0"
"17","0.0","0.0"
"18","0.0","0.0"
"19","0.0","0.0"
"20","0.0","0.0"
"21","0.0","0.0"
"22","-0.0035575000000021006","0.007134999999999987"
"23","-0.007335000000002978","0.0015049999999999786"
"24","-0.005647142857143754","0.003218571428571428"
"25","0.0","0.0"
"26","0.0","0.0"
"27","0.0","0.0"
"28","0.0","0.0"
"29","0.0","0.0"
"30","0.0","0.0"
"31","0.0","0.0"
"32","-0.047768285714286256","0.028611714285714258"
"33","-0.029246666666665533","0.028799999999999992"
"34","0.0","0.0"
"35","0.0","0.0"
"36","0.0","0.0"
"37","0.0","0.0"
"38","0.0","0.0"
"39","0.0","0.0"
"40","0.0","0.0"
"41","0.0","0.0"
"42","0.0","0.0"
"43","0.0","0.0"
"44","0.0","0.0"
"45","0.0","0.0"
"46","0.0","0.0"
"47","0.0","0.0"
"48","0.0","0.0"
"49","-0.0045600000000050045","0.008525000000000116"
"50","0.0","0.0"
"51","-0.008380000000002497","0.007980000000000098"
"52","0.0","0.0"
"53","-0.006230769230768374","0.008121538461538461"
"54","-0.006156666666664516","0.01677666666666659"
"55","-0.012073333333338118","0.018719999999999775"
"56","-0.014584999999999107","0.016150833333333264"
"57","-0.00966842105263055","0.010807894736842114"
"58","-0.015540333333334051","0.02263466666666673"
"59","-0.008603200000000158","0.0091720000000001"
"60","-0.014584999999999581","0.024316000000000094"
"61","-0.022475000000000616","0.03452499999999977"
"62","-0.008728181818181791","0.022761818181818164"
"63","0.0","0.0"
"64","0.0","0.0"
"65","0.0","0.0"
"66","-0.0029599999999980753","0.0070224999999997095"
"67","-0.006877500000000462","0.010808333333333309"
"68","-0.007284000000000646","0.006404000000000054"
"69","-0.00843500000000219","0.003674999999999873"
"70","-3.9999999991380264E-5","0.018120000000000136"
"71","0.0","0.0"
"72","0.0","0.0"
"73","-0.002739999999995746","0.025140000000000384"
"74","-0.03622000000000014","5.80000000000247E-4"
"75","-0.006004999999994709","0.03249499999999994"
"76","-0.0038100000000014234","0.01971000000000034"
"77","-0.015180000000004412","0.00900999999999974"
"78","-0.002507499999996554","0.0039125000000000965"
"79","-0.00283999999999196","6.499999999998174E-4"
"80","0.0","0.0"
"81","-0.003950000000003229","3.60000000000138E-4"
"82","0.0","0.0"
"83","-0.4648699999999996","0.16862363636363628"
"84","-0.02153666666666254","0.01647333333333349"
"85","-0.01076333333332021","0.005480000000000078"
"86","0.0","0.0"
"87","0.0","0.0"
"88","0.0","0.0"
"89","0.0","0.0"
"90","0.0","0.0"
"91","0.0","0.0"
"92","0.0","0.0"
"93","0.0","0.0"
"94","0.0","0.0"
"95","0.0","0.0"
"96","0.0","0.0"
"97","0.0","0.0"
"98","-0.013329999999989184","0.04340999999999973"
"99","-0.02604499999999277","0.04885750000000022"
"100","-0.0014533333333351568","0.00711666666666666"
"101","-0.010411999999990939","0.01066199999999995"
"102","-0.004096666666671449","0.009533333333333319"
"103","-0.007367777777774778","0.009078888888889105"
"104","-0.012285454545456143","0.01700909090909063"
"105","-0.008952564102562413","0.011264871794871761"
"106","-0.016847297297295817","0.020945135135135295"
"107","-0.011745952380951288","0.015524047619047623"
"108","-0.0145004761904763","0.011931190476190448"
"109","-0.013989374999999638","0.009324374999999968"
"110","-0.012279999999999328","0.011070555555555521"
"111","-0.012390833333334092","0.016979166666666545"
"112","-0.010501428571427393","0.0073114285714288895"
"113","-0.02170333333333474","0.02346000000000063"
"114","-0.013796666666668974","0.019280000000000186"
"115","-0.007598333333335224","0.012408333333333355"
"116","-0.0032899999999926877","0.005340000000001233"
"117","0.0","0.0"
"118","-0.01615999999999218","0.0014199999999995327"
"119","-0.00464333333333163","0.002013333333332904"
"120","-0.008885000000002918","0.0024100000000002453"
"121","-0.006390000000003226","0.008680000000000021"
"122","-0.0029600000000039963","0.0042333333333332375"
"123","-0.004239999999995803","0.00462999999999969"
"124","-0.0038450000000006903","0.004766666666666808"
"125","-0.006166363636366932","0.010150000000000325"
"126","0.0","0.0"
"127","-0.012384285714286338","0.008095714285714348"
"128","-0.01598821428571538","0.01167035714285704"
"129","-0.004129999999999967","0.011961250000000034"
"130","-0.010385000000002264","0.008056000000000018"
"131","0.0","0.0"
"132","-0.0014000000000038426","0.011730000000000018"
"133","-0.013303333333335369","0.007731666666666766"
"134","0.0","0.0"
"135","0.0","0.0"
"136","0.0","0.0"
"137","0.0","0.0"
"138","0.0","0.0"
"139","0.0","0.0"
"140","0.0","0.0"
"141","0.0","0.0"
"142","0.0","0.0"
"143","0.0","0.0"
"144","0.0","0.0"
"145","0.0","0.0"
"146","0.0","0.0"
"147","-0.02049666666666698","0.05216666666666647"
"148","-0.017895714285717648","0.023952857142857553"
"149","-0.006419999999999722","0.03274000000000014"
"150","-0.003140000000001919","0.003930000000000433"
"151","-0.030085000000003248","0.028862499999999902"
"152","-0.012164999999998871","0.011187500000000017"
"153","-0.011716666666667189","0.013134999999999527"
"154","-0.022203333333332152","0.021487333333333445"
"155","-0.010433529411765322","0.018614117647058982"
"156","-0.013170312499999781","0.009514375000000047"
"157","-0.01724799999999931","0.014081999999999973"
"158","-0.014907500000001406","0.016542500000000127"
"159","-0.01157875000000086","0.010475000000000012"
"160","-0.015395714285714084","0.011732142857143048"
"161","-0.008725217391303662","0.007223913043478146"
"162","-0.005707777777776041","0.00648666666666653"
"163","-0.003223999999997318","0.013644000000000212"
"164","-3.499999999903025E-4","0.003530000000000477"
"165","-0.00721000000000771","0.004830000000000112"
"166","-0.0027600000000091995","0.0032600000000000406"
"167","-0.0023100000000013665","0.016065000000000218"
"168","-0.006374999999998465","0.013314999999999966"
"169","0.0","0.0"
"170","-0.025530000000003383","0.004655000000000076"
"171","-0.008762499999997786","0.00725250000000055"
"172","-0.003958000000001505","0.006193200000000161"
"173","-0.010586923076918818","0.013026923076922983"
"174","-0.010521428571426636","0.012211428571429015"
"175","-0.007225000000002321","0.00942285714285702"
"176","-0.007394814814814608","0.011124814814814914"
"177","-0.010887777777778891","0.012442222222222514"
"178","-0.0071974999999984135","0.007531249999999767"
"179","-0.011767777777772418","0.007239444444444231"
"180","-0.01176666666667043","0.033105555555555576"
"181","-0.4208096874999985","0.38512437499999996"
"182","-0.006685384615385951","0.009378461538461216"
"183","-0.00758499999999529","0.022042500000000076"
"184","-0.017126000000000374","0.018047999999999932"
"185","-0.012912500000000549","0.009894999999999987"
"186","0.0","0.0"
"187","0.0","0.0"
"188","0.0","0.0"
"189","0.0","0.0"
"190","0.0","0.0"
"191","-0.03628999999999927","0.06412000000000084"
"192","-0.003113333333332413","0.0206833333333325"
"193","-0.002189999999998804","0.00868000000000091"
"194","-0.014750000000001151","0.23766000000000087"
"195","0.0","0.0"
"196","-0.006487999999997385","0.009672000000000125"
"197","-0.007345714285713305","0.007672857142857227"
"198","-0.014930909090913567","0.0189054545454547"
"199","-0.007617142857144036","0.007947142857143217"
"200","-0.018509999999997615","0.02691428571428554"
"201","-0.017269500000002935","0.014738500000000033"
"202","-0.010096363636362843","0.014801818181818582"
"203","-0.020555555555555414","0.01647333333333339"
"204","-0.009533437499999353","0.012064687499999949"
"205","-0.026368999999996846","0.03615699999999933"
"206","-0.00444500000000166","0.007578333333333909"
"207","-0.011454545454544919","0.009790454545454836"
"208","-0.004347500000000615","0.007154999999999578"
"209","-0.003247499999996961","0.011045000000000194"
"210","-0.00702833333333075","0.007241666666665776"
"211","-0.006134999999999262","0.006991666666666656"
"212","-0.007103333333333239","0.02212666666666685"
"213","-0.005648333333332071","0.005520000000000043"
"214","-0.0024866666666648976","0.007786666666667348"
"215","-0.0060149999999996595","0.007694999999999119"
"216","-0.5969333333333348","0.38296333333333354"
"217","-0.00489000000000317","0.008536666666666784"
"218","-0.01410249999999813","0.015440000000000786"
"219","-0.010543333333333274","0.007031666666667065"
"220","-0.00370999999999988","0.0028774999999996442"
